customer_id,age,age_group,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases_days
208,62,senior,Male,Gloves,Accessories,91,Rhode Island,M,Silver,Summer,2.9,Yes,Express,Yes,17,Bank Transfer,14
209,57,senior,Male,Skirt,Clothing,38,Wisconsin,M,Gold,Spring,4.1,Yes,Store Pickup,Yes,17,Credit Card,30
210,55,middle_aged,Male,Sandals,Footwear,97,Minnesota,S,Olive,Winter,3.2,Yes,Store Pickup,Yes,44,Cash,90
211,45,middle_aged,Male,Jacket,Outerwear,22,Vermont,L,Teal,Fall,3.0,Yes,2-Day Shipping,Yes,6,PayPal,14
212,69,senior,Male,Skirt,Clothing,92,South Dakota,L,Maroon,Fall,4.2,Yes,2-Day Shipping,Yes,45,Debit Card,14
213,67,senior,Male,Handbag,Accessories,84,Virginia,L,Blue,Fall,4.2,Yes,Express,Yes,7,Debit Card,365
214,30,adult,Male,Handbag,Accessories,93,Nevada,L,Peach,Fall,4.4,Yes,Store Pickup,Yes,11,Debit Card,90
215,24,young_adult,Male,Jacket,Outerwear,50,Hawaii,L,Blue,Summer,4.2,Yes,Next Day Air,Yes,41,Cash,90
216,62,senior,Male,Scarf,Accessories,64,New Jersey,S,Orange,Spring,2.8,Yes,2-Day Shipping,Yes,24,PayPal,14
217,43,middle_aged,Male,Shorts,Clothing,61,Massachusetts,L,Yellow,Spring,3.7,Yes,Free Shipping,Yes,21,Venmo,7
218,35,adult,Male,Sunglasses,Accessories,48,Oklahoma,M,Purple,Winter,3.5,Yes,Next Day Air,Yes,24,Bank Transfer,365
219,28,adult,Male,T-shirt,Clothing,45,California,S,Magenta,Spring,2.9,Yes,Store Pickup,Yes,8,Credit Card,90
220,32,adult,Male,Belt,Accessories,88,Nevada,M,Cyan,Spring,3.0,Yes,Free Shipping,Yes,12,Cash,14
221,39,adult,Male,Sneakers,Footwear,57,Arizona,S,Indigo,Spring,3.7,Yes,Express,Yes,48,Debit Card,14
222,28,adult,Male,Hat,Accessories,68,North Carolina,XL,Magenta,Summer,4.4,Yes,Store Pickup,Yes,6,Bank Transfer,90
223,47,middle_aged,Male,Gloves,Accessories,94,New York,XL,Gray,Spring,4.5,Yes,2-Day Shipping,Yes,14,PayPal,14
224,20,young_adult,Male,Pants,Clothing,41,Wyoming,M,Turquoise,Spring,4.8,Yes,Free Shipping,Yes,34,PayPal,365
225,63,senior,Male,Socks,Clothing,83,South Dakota,S,Beige,Summer,2.9,Yes,Free Shipping,Yes,12,Cash,90
226,25,young_adult,Male,Jacket,Outerwear,22,Arkansas,M,Olive,Spring,3.2,Yes,Next Day Air,Yes,11,Bank Transfer,365
227,29,adult,Male,Shoes,Footwear,74,Texas,L,Violet,Spring,3.3,Yes,Free Shipping,Yes,5,PayPal,30
228,50,middle_aged,Male,Jeans,Clothing,90,Rhode Island,M,Turquoise,Winter,4.2,Yes,Standard,Yes,25,Venmo,14
229,18,young_adult,Male,Socks,Clothing,79,New Hampshire,M,White,Spring,2.9,Yes,Store Pickup,Yes,11,Credit Card,365
230,70,senior,Male,Sandals,Footwear,28,Ohio,S,Silver,Spring,4.6,Yes,Next Day Air,Yes,27,PayPal,90
231,66,senior,Male,Scarf,Accessories,88,Utah,L,Olive,Fall,4.1,Yes,Standard,Yes,43,Credit Card,365
232,28,adult,Male,Blouse,Clothing,26,Tennessee,M,Blue,Spring,3.1,Yes,2-Day Shipping,Yes,18,Debit Card,90
233,54,middle_aged,Male,Jewelry,Accessories,27,Hawaii,L,Purple,Winter,4.2,Yes,Express,Yes,32,Bank Transfer,14
234,19,young_adult,Male,Sweater,Clothing,83,Arizona,XL,Yellow,Fall,4.5,Yes,Next Day Air,Yes,27,Bank Transfer,90
235,20,young_adult,Male,Gloves,Accessories,39,South Dakota,S,Silver,Summer,3.7,Yes,Next Day Air,Yes,24,Credit Card,7
236,43,middle_aged,Male,Sunglasses,Accessories,89,New Jersey,M,Cyan,Winter,3.7,Yes,Free Shipping,Yes,31,Debit Card,90
237,38,adult,Male,Coat,Outerwear,68,North Dakota,L,Green,Winter,3.4,Yes,Next Day Air,Yes,39,PayPal,14
238,50,middle_aged,Male,Dress,Clothing,90,Iowa,M,Beige,Summer,3.0,Yes,Store Pickup,Yes,36,Debit Card,14
239,64,senior,Male,Skirt,Clothing,34,Ohio,M,Peach,Fall,4.2,Yes,Free Shipping,Yes,5,Cash,365
240,49,middle_aged,Male,Pants,Clothing,51,Vermont,L,Yellow,Summer,2.9,Yes,Express,Yes,47,Credit Card,14
241,47,middle_aged,Male,Sweater,Clothing,45,Montana,XL,Turquoise,Winter,3.5,Yes,Free Shipping,Yes,29,Bank Transfer,14
242,36,adult,Male,Hoodie,Clothing,88,Delaware,M,Peach,Winter,4.1,Yes,Free Shipping,Yes,43,Venmo,14
243,55,middle_aged,Male,Coat,Outerwear,85,New York,L,Gray,Summer,4.3,Yes,Store Pickup,Yes,40,Debit Card,90
244,25,young_adult,Male,Jewelry,Accessories,100,Kentucky,M,Olive,Winter,2.8,Yes,2-Day Shipping,Yes,4,Debit Card,30
245,53,middle_aged,Male,Belt,Accessories,42,Oregon,S,Indigo,Spring,4.9,Yes,2-Day Shipping,Yes,39,PayPal,7
246,49,middle_aged,Male,Sandals,Footwear,53,Rhode Island,L,Charcoal,Summer,3.3,Yes,Next Day Air,Yes,45,Venmo,14
247,35,adult,Male,Sunglasses,Accessories,86,Nevada,XL,Beige,Spring,3.2,Yes,Express,Yes,20,Venmo,14
248,29,adult,Male,Sweater,Clothing,66,Montana,XL,Brown,Spring,4.4,Yes,Standard,Yes,14,Debit Card,7
249,47,middle_aged,Male,Belt,Accessories,100,Pennsylvania,M,Blue,Winter,4.8,Yes,Express,Yes,33,PayPal,7
250,53,middle_aged,Male,Handbag,Accessories,47,Alaska,S,Teal,Fall,4.2,Yes,Standard,Yes,18,Credit Card,365
251,33,adult,Male,Skirt,Clothing,25,Mississippi,L,Black,Fall,4.0,Yes,Express,Yes,9,Bank Transfer,7
252,21,young_adult,Male,Handbag,Accessories,51,Wyoming,XL,Gold,Winter,2.5,Yes,Standard,Yes,34,PayPal,365
253,32,adult,Male,Shorts,Clothing,41,Delaware,M,Violet,Summer,3.9,Yes,Free Shipping,Yes,33,Venmo,14
254,52,middle_aged,Male,Boots,Footwear,73,Oklahoma,L,Cyan,Winter,4.9,Yes,2-Day Shipping,Yes,15,Bank Transfer,14
255,67,senior,Male,Sunglasses,Accessories,42,Indiana,M,White,Winter,3.5,Yes,Store Pickup,Yes,4,PayPal,14
256,43,middle_aged,Male,Scarf,Accessories,20,Maryland,M,Charcoal,Spring,4.2,Yes,Free Shipping,Yes,25,Debit Card,365
257,58,senior,Male,Jewelry,Accessories,30,South Dakota,XL,Violet,Spring,4.7,Yes,Express,Yes,20,Credit Card,90
258,20,young_adult,Male,Handbag,Accessories,53,West Virginia,M,Red,Summer,4.5,Yes,Express,Yes,5,Credit Card,90
259,61,senior,Male,Gloves,Accessories,74,Alabama,S,Lavender,Spring,2.8,Yes,Express,Yes,16,Cash,90
260,32,adult,Male,Jeans,Clothing,57,Louisiana,M,Gold,Fall,2.9,Yes,Standard,Yes,13,Debit Card,365
261,38,adult,Male,Hat,Accessories,57,Montana,S,Red,Winter,3.2,Yes,2-Day Shipping,Yes,11,Credit Card,90
262,21,young_adult,Male,Jeans,Clothing,77,California,L,Magenta,Winter,4.9,Yes,Standard,Yes,21,Credit Card,365
263,37,adult,Male,Pants,Clothing,40,Hawaii,M,Teal,Summer,3.7,Yes,Next Day Air,Yes,6,Debit Card,365
264,27,adult,Male,Shorts,Clothing,46,Iowa,M,Purple,Summer,4.3,Yes,Store Pickup,Yes,29,Venmo,30
265,36,adult,Male,Pants,Clothing,78,Colorado,S,Charcoal,Fall,3.9,Yes,Store Pickup,Yes,15,Cash,365
266,32,adult,Male,Backpack,Accessories,59,Michigan,M,Gray,Spring,3.2,Yes,2-Day Shipping,Yes,17,Bank Transfer,14
267,51,middle_aged,Male,Jewelry,Accessories,75,Louisiana,L,White,Summer,3.1,Yes,Express,Yes,32,Credit Card,7
268,64,senior,Male,Sweater,Clothing,54,Maryland,M,Olive,Spring,3.9,Yes,2-Day Shipping,Yes,42,Venmo,365
269,68,senior,Male,Shoes,Footwear,42,Georgia,M,Charcoal,Spring,2.6,Yes,Store Pickup,Yes,21,Cash,30
270,68,senior,Male,Blouse,Clothing,44,Georgia,M,Charcoal,Winter,3.3,Yes,Next Day Air,Yes,9,Cash,14
271,33,adult,Male,Jeans,Clothing,52,North Dakota,XL,Orange,Fall,4.6,Yes,Free Shipping,Yes,16,Bank Transfer,365
272,65,senior,Male,Sunglasses,Accessories,69,Maryland,XL,Yellow,Summer,4.6,Yes,Express,Yes,42,Credit Card,14
273,48,middle_aged,Male,Jewelry,Accessories,26,Oregon,M,Beige,Summer,4.4,Yes,2-Day Shipping,Yes,37,Debit Card,14
274,69,senior,Male,Coat,Outerwear,33,North Dakota,S,Silver,Spring,4.2,Yes,Express,Yes,32,Debit Card,90
275,59,senior,Male,Jewelry,Accessories,32,Maryland,M,Indigo,Spring,3.0,Yes,Express,Yes,28,Cash,14
276,48,middle_aged,Male,Backpack,Accessories,85,Virginia,XL,Lavender,Winter,4.0,Yes,Express,Yes,13,Credit Card,7
277,25,young_adult,Male,Skirt,Clothing,30,South Dakota,XL,Turquoise,Fall,3.5,Yes,Express,Yes,11,Bank Transfer,14
278,29,adult,Male,Shirt,Clothing,29,Georgia,M,Green,Winter,3.0,Yes,Store Pickup,Yes,36,Bank Transfer,14
279,57,senior,Male,Sweater,Clothing,95,Hawaii,M,Orange,Spring,3.7,Yes,Express,Yes,23,Debit Card,365
280,23,young_adult,Male,Sneakers,Footwear,69,Arkansas,L,Turquoise,Summer,4.0,Yes,Standard,Yes,37,Bank Transfer,30
281,45,middle_aged,Male,Sandals,Footwear,69,Montana,S,Cyan,Fall,4.2,Yes,2-Day Shipping,Yes,21,Cash,14
282,38,adult,Male,Belt,Accessories,61,Oklahoma,XL,Charcoal,Spring,2.5,Yes,Standard,Yes,22,Debit Card,14
283,21,young_adult,Male,Skirt,Clothing,94,Minnesota,M,Teal,Summer,3.0,Yes,2-Day Shipping,Yes,9,Cash,30
284,32,adult,Male,Sweater,Clothing,30,Montana,S,Maroon,Fall,3.2,Yes,Next Day Air,Yes,16,Venmo,365
285,63,senior,Male,Skirt,Clothing,45,Ohio,M,Red,Summer,3.5,Yes,Standard,Yes,4,PayPal,90
286,29,adult,Male,Handbag,Accessories,39,Kentucky,XL,Yellow,Summer,4.8,Yes,Express,Yes,3,Debit Card,14
287,27,adult,Male,Jewelry,Accessories,51,Nebraska,L,Gray,Summer,2.6,Yes,Store Pickup,Yes,6,Debit Card,365
288,56,senior,Male,Scarf,Accessories,37,Delaware,L,Blue,Spring,3.4,Yes,2-Day Shipping,Yes,18,Venmo,14
289,30,adult,Male,T-shirt,Clothing,62,North Carolina,M,Lavender,Winter,3.7,Yes,2-Day Shipping,Yes,34,Venmo,14
290,49,middle_aged,Male,Coat,Outerwear,85,New York,M,Yellow,Fall,4.5,Yes,2-Day Shipping,Yes,26,Credit Card,30
291,58,senior,Male,T-shirt,Clothing,33,Colorado,M,Indigo,Winter,3.7,Yes,Standard,Yes,50,PayPal,7
292,57,senior,Male,Dress,Clothing,26,Delaware,XL,Violet,Fall,3.3,Yes,Next Day Air,Yes,40,Bank Transfer,30
293,60,senior,Male,Shoes,Footwear,99,Utah,M,Green,Spring,4.7,Yes,Free Shipping,Yes,24,Cash,90
294,69,senior,Male,Handbag,Accessories,39,Connecticut,M,White,Spring,2.7,Yes,Express,Yes,33,PayPal,365
295,70,senior,Male,Skirt,Clothing,20,New Jersey,M,Gold,Spring,4.6,Yes,Store Pickup,Yes,19,Credit Card,90
296,53,middle_aged,Male,Sunglasses,Accessories,42,West Virginia,M,Indigo,Winter,2.7,Yes,Store Pickup,Yes,24,Credit Card,90
297,25,young_adult,Male,Sandals,Footwear,74,Indiana,S,Lavender,Spring,4.8,Yes,2-Day Shipping,Yes,19,Credit Card,7
298,48,middle_aged,Male,Shoes,Footwear,26,Delaware,XL,Purple,Summer,4.4,Yes,Standard,Yes,4,Credit Card,14
299,69,senior,Male,T-shirt,Clothing,53,Maryland,M,Lavender,Winter,4.0,Yes,Standard,Yes,11,Venmo,90
300,25,young_adult,Male,Sneakers,Footwear,80,Pennsylvania,M,Maroon,Summer,3.2,Yes,Next Day Air,Yes,28,PayPal,14
301,29,adult,Male,Hat,Accessories,98,Iowa,M,Teal,Spring,4.4,Yes,Store Pickup,Yes,24,PayPal,7
302,46,middle_aged,Male,Skirt,Clothing,95,Pennsylvania,M,Green,Spring,3.8,Yes,Standard,Yes,25,Credit Card,90
303,37,adult,Male,Sweater,Clothing,44,Delaware,L,Olive,Summer,3.6,Yes,Express,Yes,27,Bank Transfer,90
304,20,young_adult,Male,Sandals,Footwear,60,Oregon,M,Turquoise,Summer,3.3,Yes,Next Day Air,Yes,49,Venmo,7
305,40,adult,Male,Dress,Clothing,84,Oregon,M,Green,Winter,3.4,Yes,Next Day Air,Yes,45,Credit Card,14
306,60,senior,Male,Sweater,Clothing,59,Utah,M,Teal,Fall,3.5,Yes,2-Day Shipping,Yes,26,PayPal,365
307,26,adult,Male,Jacket,Outerwear,49,North Dakota,S,White,Summer,3.6,Yes,Express,Yes,4,Cash,365
308,29,adult,Male,Gloves,Accessories,32,Florida,M,Orange,Winter,3.2,Yes,Free Shipping,Yes,3,Credit Card,90
309,66,senior,Male,Handbag,Accessories,29,Maryland,M,Beige,Fall,3.7,Yes,Standard,Yes,45,Venmo,14
310,66,senior,Male,Dress,Clothing,22,Minnesota,M,Yellow,Spring,4.5,Yes,Standard,Yes,21,Cash,14
311,56,senior,Male,Pants,Clothing,85,Montana,M,Charcoal,Winter,4.6,Yes,Standard,Yes,50,Cash,14
312,69,senior,Male,Jeans,Clothing,52,Rhode Island,L,Silver,Winter,4.1,Yes,Store Pickup,Yes,19,Bank Transfer,30
313,38,adult,Male,Pants,Clothing,89,Massachusetts,L,Green,Spring,3.4,Yes,Next Day Air,Yes,6,PayPal,365
314,42,middle_aged,Male,Dress,Clothing,77,Vermont,M,Pink,Spring,3.7,Yes,Express,Yes,50,Credit Card,90
315,30,adult,Male,Pants,Clothing,24,New Jersey,M,Purple,Summer,3.3,Yes,Store Pickup,Yes,17,Debit Card,90
316,66,senior,Male,Jewelry,Accessories,24,Wisconsin,XL,Orange,Spring,4.5,Yes,Express,Yes,24,Debit Card,365
317,36,adult,Male,Handbag,Accessories,22,California,M,Charcoal,Fall,3.3,Yes,Free Shipping,Yes,46,Venmo,30
318,58,senior,Male,Sweater,Clothing,82,West Virginia,L,Teal,Fall,4.3,Yes,Standard,Yes,42,Cash,90
319,45,middle_aged,Male,Backpack,Accessories,67,South Dakota,M,Beige,Winter,2.5,Yes,Standard,Yes,10,Cash,365
320,47,middle_aged,Male,Shorts,Clothing,74,Maine,XL,White,Spring,2.6,Yes,Standard,Yes,1,Cash,90
321,66,senior,Male,Jewelry,Accessories,72,Kansas,L,White,Summer,4.9,Yes,Standard,Yes,28,Debit Card,90
322,41,middle_aged,Male,Sneakers,Footwear,36,Vermont,L,Orange,Summer,4.7,Yes,Free Shipping,Yes,48,Debit Card,90
323,41,middle_aged,Male,Belt,Accessories,95,Tennessee,S,Cyan,Winter,3.0,Yes,Standard,Yes,47,Credit Card,30
324,66,senior,Male,Hoodie,Clothing,78,Tennessee,M,Orange,Winter,3.5,Yes,Next Day Air,Yes,29,PayPal,14
325,37,adult,Male,Shirt,Clothing,82,Wyoming,M,Olive,Summer,4.8,Yes,Standard,Yes,37,Venmo,90
326,70,senior,Male,Pants,Clothing,70,Vermont,M,Charcoal,Winter,4.3,Yes,Free Shipping,Yes,38,Debit Card,365
327,62,senior,Male,Scarf,Accessories,41,New Jersey,M,White,Fall,3.2,Yes,Store Pickup,Yes,48,Bank Transfer,7
328,61,senior,Male,Coat,Outerwear,42,Iowa,M,Teal,Summer,3.1,Yes,Free Shipping,Yes,36,PayPal,7
329,48,middle_aged,Male,Coat,Outerwear,50,Florida,M,Yellow,Fall,2.8,Yes,Free Shipping,Yes,9,Credit Card,7
330,70,senior,Male,Socks,Clothing,31,Nevada,S,White,Summer,2.9,Yes,2-Day Shipping,Yes,34,Bank Transfer,30
331,46,middle_aged,Male,Sweater,Clothing,51,North Dakota,M,Beige,Winter,3.7,Yes,Express,Yes,43,Venmo,14
332,31,adult,Male,Shirt,Clothing,98,Florida,L,Beige,Fall,3.3,Yes,Store Pickup,Yes,46,PayPal,90
333,19,young_adult,Male,Shirt,Clothing,86,New York,M,Maroon,Winter,2.8,Yes,2-Day Shipping,Yes,5,Credit Card,30
334,39,adult,Male,Sweater,Clothing,64,Alaska,M,Teal,Winter,4.5,Yes,Standard,Yes,15,Bank Transfer,14
335,41,middle_aged,Male,Blouse,Clothing,46,Kansas,M,Lavender,Fall,2.6,Yes,Next Day Air,Yes,30,Credit Card,365
336,20,young_adult,Male,Sweater,Clothing,85,Oregon,L,Maroon,Spring,3.7,Yes,Standard,Yes,44,Venmo,90
337,36,adult,Male,Hat,Accessories,81,Rhode Island,S,Orange,Fall,4.4,Yes,Express,Yes,16,PayPal,365
338,32,adult,Male,Sweater,Clothing,59,New Mexico,M,Cyan,Winter,4.3,Yes,2-Day Shipping,Yes,16,Bank Transfer,365
339,69,senior,Male,Hoodie,Clothing,79,Massachusetts,M,Silver,Winter,3.5,Yes,Express,Yes,16,Cash,7
340,40,adult,Male,Shorts,Clothing,33,Pennsylvania,M,Teal,Spring,3.8,Yes,2-Day Shipping,Yes,21,Credit Card,90
341,40,adult,Male,Shorts,Clothing,47,New Jersey,L,Blue,Summer,3.5,Yes,Express,Yes,39,Venmo,90
342,20,young_adult,Male,Hat,Accessories,20,Utah,S,Blue,Summer,4.6,Yes,Store Pickup,Yes,40,Debit Card,14
343,64,senior,Male,Coat,Outerwear,36,Kentucky,M,Olive,Spring,2.6,Yes,Next Day Air,Yes,48,Credit Card,90
344,27,adult,Male,Sandals,Footwear,39,Nebraska,M,Purple,Summer,4.4,Yes,Next Day Air,Yes,26,Venmo,30
345,24,young_adult,Male,Skirt,Clothing,71,Virginia,M,Charcoal,Winter,4.0,Yes,Standard,Yes,46,Debit Card,30
346,48,middle_aged,Male,Shoes,Footwear,59,Wyoming,S,Olive,Winter,4.4,Yes,Next Day Air,Yes,27,Bank Transfer,365
347,49,middle_aged,Male,Jeans,Clothing,50,New Mexico,L,Violet,Spring,4.7,Yes,Next Day Air,Yes,5,Cash,7
348,36,adult,Male,Sandals,Footwear,41,Oregon,L,Red,Fall,3.9,Yes,Store Pickup,Yes,43,PayPal,14
349,56,senior,Male,Blouse,Clothing,59,South Carolina,M,Beige,Fall,2.7,Yes,Free Shipping,Yes,17,PayPal,14
350,37,adult,Male,Hat,Accessories,87,Arizona,M,Green,Winter,3.7,Yes,2-Day Shipping,Yes,3,Bank Transfer,14
351,42,middle_aged,Male,Sweater,Clothing,68,Kentucky,M,Violet,Spring,2.6,Yes,2-Day Shipping,Yes,47,Bank Transfer,14
352,28,adult,Male,Skirt,Clothing,90,New York,M,Teal,Winter,3.9,Yes,Standard,Yes,24,Debit Card,14
353,27,adult,Male,Jeans,Clothing,71,Texas,XL,Yellow,Fall,4.9,Yes,Next Day Air,Yes,12,Cash,90
354,63,senior,Male,Sneakers,Footwear,64,Missouri,L,Yellow,Fall,4.1,Yes,Store Pickup,Yes,35,Debit Card,30
355,58,senior,Male,Jewelry,Accessories,76,Pennsylvania,S,Olive,Fall,3.0,Yes,Free Shipping,Yes,42,Venmo,7
356,37,adult,Male,Jewelry,Accessories,42,Oregon,XL,Magenta,Fall,4.1,Yes,2-Day Shipping,Yes,1,PayPal,90
357,56,senior,Male,Pants,Clothing,80,Nevada,L,Black,Spring,3.7,Yes,Standard,Yes,27,Cash,7
358,18,young_adult,Male,Belt,Accessories,56,Arkansas,M,Olive,Spring,4.0,Yes,Standard,Yes,16,Credit Card,14
359,48,middle_aged,Male,Hat,Accessories,25,Minnesota,XL,Magenta,Summer,3.6,Yes,Express,Yes,36,Credit Card,90
360,31,adult,Male,Sneakers,Footwear,74,Georgia,M,Olive,Winter,3.0,Yes,Store Pickup,Yes,30,Credit Card,90
361,51,middle_aged,Male,Pants,Clothing,30,Rhode Island,M,Teal,Summer,3.0,Yes,Standard,Yes,18,Debit Card,14
362,65,senior,Male,T-shirt,Clothing,96,Nevada,M,White,Spring,2.6,Yes,Free Shipping,Yes,45,Cash,365
363,53,middle_aged,Male,Sneakers,Footwear,64,Texas,M,Charcoal,Fall,3.4,Yes,Free Shipping,Yes,1,Venmo,14
364,55,middle_aged,Male,Shorts,Clothing,88,Florida,L,Yellow,Winter,3.1,Yes,Free Shipping,Yes,42,Bank Transfer,14
365,62,senior,Male,Shoes,Footwear,88,North Dakota,L,Charcoal,Summer,3.0,Yes,Free Shipping,Yes,7,Venmo,90
366,55,middle_aged,Male,Gloves,Accessories,88,West Virginia,XL,Gray,Summer,3.7,Yes,Standard,Yes,50,PayPal,90
367,64,senior,Male,Socks,Clothing,36,Nebraska,M,Turquoise,Spring,3.5,Yes,Store Pickup,Yes,37,Venmo,14
368,52,middle_aged,Male,Dress,Clothing,40,Tennessee,XL,Cyan,Spring,2.8,Yes,Store Pickup,Yes,18,Bank Transfer,30
369,24,young_adult,Male,Handbag,Accessories,39,Oklahoma,M,Charcoal,Spring,4.5,Yes,Standard,Yes,29,Cash,30
370,38,adult,Male,Belt,Accessories,40,Wisconsin,M,Silver,Summer,3.3,Yes,Store Pickup,Yes,45,PayPal,90
371,59,senior,Male,Scarf,Accessories,34,Oregon,M,Olive,Winter,3.4,Yes,Express,Yes,13,PayPal,7
372,27,adult,Male,Sneakers,Footwear,83,North Carolina,S,Pink,Winter,3.2,Yes,2-Day Shipping,Yes,47,PayPal,30
373,24,young_adult,Male,Sweater,Clothing,85,Pennsylvania,L,Orange,Summer,3.7,Yes,Standard,Yes,7,Debit Card,7
374,23,young_adult,Male,Coat,Outerwear,27,North Dakota,L,White,Summer,4.6,Yes,Express,Yes,11,Venmo,14
375,69,senior,Male,Jewelry,Accessories,78,Ohio,S,Purple,Spring,5.0,Yes,Store Pickup,Yes,39,Bank Transfer,30
376,59,senior,Male,Sunglasses,Accessories,32,Oklahoma,M,Olive,Summer,4.4,Yes,Standard,Yes,6,Debit Card,90
377,51,middle_aged,Male,Shoes,Footwear,51,South Carolina,S,Gray,Fall,4.9,Yes,Express,Yes,2,Venmo,14
378,63,senior,Male,Scarf,Accessories,32,Maine,M,Silver,Spring,4.1,Yes,Standard,Yes,39,Credit Card,90
379,54,middle_aged,Male,Dress,Clothing,62,Nevada,L,Orange,Winter,4.9,Yes,Next Day Air,Yes,23,Credit Card,30
380,32,adult,Male,T-shirt,Clothing,29,Montana,S,Magenta,Fall,4.7,Yes,2-Day Shipping,Yes,46,Debit Card,14
381,39,adult,Male,Backpack,Accessories,69,New Hampshire,XL,Beige,Fall,3.0,Yes,Store Pickup,Yes,19,Bank Transfer,7
382,66,senior,Male,Jewelry,Accessories,25,Maine,L,Lavender,Winter,3.4,Yes,Store Pickup,Yes,3,Credit Card,90
383,28,adult,Male,Jeans,Clothing,76,California,M,Peach,Winter,3.2,Yes,Store Pickup,Yes,47,PayPal,90
384,50,middle_aged,Male,Sunglasses,Accessories,77,West Virginia,S,Magenta,Fall,3.8,Yes,Standard,Yes,6,PayPal,90
385,70,senior,Male,Sweater,Clothing,33,California,M,Beige,Fall,4.5,Yes,2-Day Shipping,Yes,6,Venmo,365
386,67,senior,Male,Shorts,Clothing,93,West Virginia,S,Yellow,Fall,2.7,Yes,Next Day Air,Yes,12,Credit Card,14
387,64,senior,Male,Jewelry,Accessories,39,Louisiana,L,Brown,Spring,3.4,Yes,Express,Yes,40,PayPal,90
388,45,middle_aged,Male,Coat,Outerwear,93,Georgia,L,Silver,Summer,4.6,Yes,Store Pickup,Yes,38,PayPal,14
389,22,young_adult,Male,Handbag,Accessories,82,Washington,M,Orange,Summer,2.7,Yes,Store Pickup,Yes,10,PayPal,90
390,27,adult,Male,Boots,Footwear,42,Virginia,L,Purple,Spring,4.2,Yes,Standard,Yes,28,Bank Transfer,30
391,25,young_adult,Male,Gloves,Accessories,71,Indiana,M,Indigo,Winter,3.2,Yes,2-Day Shipping,Yes,19,PayPal,365
392,37,adult,Male,Sweater,Clothing,86,Minnesota,L,Gray,Spring,4.8,Yes,Standard,Yes,25,Cash,14
393,26,adult,Male,T-shirt,Clothing,82,Idaho,XL,Black,Spring,3.3,Yes,Next Day Air,Yes,38,Credit Card,365
394,33,adult,Male,Shoes,Footwear,65,Vermont,L,Maroon,Fall,4.2,Yes,Standard,Yes,6,PayPal,14
395,43,middle_aged,Male,Scarf,Accessories,29,North Dakota,M,Beige,Spring,4.8,Yes,Store Pickup,Yes,7,Debit Card,14
396,37,adult,Male,Sneakers,Footwear,65,Rhode Island,L,Brown,Winter,4.9,Yes,Store Pickup,Yes,2,PayPal,365
397,46,middle_aged,Male,Dress,Clothing,88,South Carolina,S,Black,Fall,3.9,Yes,Standard,Yes,24,Bank Transfer,365
398,22,young_adult,Male,Belt,Accessories,46,Mississippi,M,Indigo,Fall,3.0,Yes,Free Shipping,Yes,26,Cash,365
399,20,young_adult,Male,Boots,Footwear,67,Montana,S,Silver,Winter,4.6,Yes,Free Shipping,Yes,25,Debit Card,90
400,60,senior,Male,Scarf,Accessories,35,Idaho,L,Blue,Fall,3.5,Yes,2-Day Shipping,Yes,10,Debit Card,30
401,39,adult,Male,Boots,Footwear,66,Utah,M,Green,Winter,4.8,Yes,Free Shipping,Yes,14,PayPal,14
402,43,middle_aged,Male,T-shirt,Clothing,91,Oklahoma,L,Orange,Fall,4.8,Yes,Standard,Yes,21,Cash,90
403,31,adult,Male,Backpack,Accessories,78,California,L,Cyan,Fall,3.0,Yes,Express,Yes,26,PayPal,30
404,19,young_adult,Male,Sneakers,Footwear,45,Nevada,M,Orange,Winter,4.5,Yes,Next Day Air,Yes,12,Bank Transfer,365
405,35,adult,Male,T-shirt,Clothing,93,Delaware,M,Indigo,Spring,4.8,Yes,Store Pickup,Yes,11,Credit Card,30
406,41,middle_aged,Male,Jeans,Clothing,74,South Carolina,S,Silver,Summer,3.8,Yes,Standard,Yes,15,Cash,365
407,52,middle_aged,Male,Gloves,Accessories,55,Maryland,M,Peach,Spring,4.6,Yes,Express,Yes,13,Cash,30
408,45,middle_aged,Male,Hoodie,Clothing,76,North Carolina,XL,Teal,Spring,3.1,Yes,Next Day Air,Yes,5,Credit Card,14
409,34,adult,Male,Sneakers,Footwear,66,Alabama,L,White,Spring,3.4,Yes,Express,Yes,36,Cash,14
410,35,adult,Male,Shorts,Clothing,51,Minnesota,M,Brown,Winter,3.3,Yes,2-Day Shipping,Yes,32,Bank Transfer,30
411,29,adult,Male,Sweater,Clothing,26,Virginia,L,Lavender,Spring,4.8,Yes,2-Day Shipping,Yes,1,Credit Card,90
412,59,senior,Male,Jeans,Clothing,29,Michigan,M,Indigo,Summer,2.8,Yes,Express,Yes,15,PayPal,365
413,24,young_adult,Male,Jacket,Outerwear,74,Maine,M,Yellow,Summer,3.1,Yes,Store Pickup,Yes,3,Bank Transfer,7
414,70,senior,Male,Jewelry,Accessories,99,Nevada,S,White,Summer,4.6,Yes,Free Shipping,Yes,48,Cash,30
415,29,adult,Male,Backpack,Accessories,88,Wyoming,L,Violet,Winter,2.6,Yes,Store Pickup,Yes,30,Debit Card,7
416,67,senior,Male,Coat,Outerwear,31,Connecticut,M,Lavender,Winter,2.6,Yes,Express,Yes,40,Bank Transfer,30
